,player_name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,is_new_player,total_points_sum,total_points_mean,non_zero_gw_count,total_points_non_zero_sum,total_points_non_zero_mean,price,position,DC_points,first_10_mean,first_5_mean
197,Saša Lukić,Fulham,0.0,2.0,5.0,1.6666666666666667,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.6666666666666667,1.0,2.0,2.0,2.3333333333333335,2.0,1.0,0.0,1.0,3.0,2.3333333333333335,0.0,2.0,0.0,2.0,2.3333333333333335,0.0,2.0,2.0,1.6666666666666667,2.0,2.0,0.0,1.0,2.0,1.0,0.0,False,56.0,1.4736842105263157,29,56.0,1.9310344827586208,5.0,Midfielder,,1.7666666666666664,1.7333333333333332
11,Konstantinos Tsimikas,Liverpool,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.3333333333333333,3.0,3.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,6.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,42.0,1.105263157894737,19,42.0,2.210526315789474,5.0,Defender,10.0,1.763157894736842,0.8631578947368421
183,Calvin Bassey,Fulham,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,-1.0,2.0,3.0,2.0,0.0,1.0,3.3333333333333335,8.0,1.0,6.0,1.0,0.0,3.3333333333333335,2.0,1.0,1.0,0.0,3.3333333333333335,6.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,False,75.0,1.9736842105263157,32,75.0,2.34375,4.5,Defender,10.0,1.763157894736842,2.263157894736842
509,Kristoffer Ajer,Brentford,0.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,False,39.0,1.0263157894736843,22,39.0,1.7727272727272727,4.5,Defender,10.0,1.763157894736842,2.0631578947368423
417,Malo Gusto,Chelsea,2.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,2.3333333333333335,1.0,1.0,1.6666666666666667,2.0,1.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.3333333333333335,2.3333333333333335,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,8.0,1.6666666666666667,False,60.00000000000001,1.5789473684210529,32,60.0,1.875,5.0,Defender,10.0,1.6964912280701754,1.8631578947368421
321,Konstantinos Mavropanos,West Ham,3.6666666666666665,1.0,1.0,1.0,-2.0,2.0,1.0,2.0,3.6666666666666665,1.0,0.6666666666666666,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,3.6666666666666665,0.0,1.0,1.0,2.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,0.6666666666666666,False,44.99999999999999,1.1842105263157894,29,44.99999999999999,1.5517241379310343,4.5,Defender,10.0,1.6964912280701752,1.1964912280701754
585,Jakub Kiwior,Arsenal,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.75,3.75,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,3.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,0.3333333333333333,0.0,False,45.25000000000001,1.1907894736842106,19,45.25000000000001,2.3815789473684212,5.5,Defender,10.0,1.6714912280701753,0.7298245614035087
459,Will Hughes,Crystal Palace,0.0,1.0,2.0,1.6666666666666667,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.6666666666666667,5.0,11.0,1.6666666666666667,2.0,0.0,1.0,0.0,1.6666666666666667,0.0,2.0,3.0,1.6666666666666667,1.0,2.0,3.0,1.6666666666666667,1.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,False,70.0,1.8421052631578947,31,70.0,2.2580645161290325,5.0,Midfielder,,1.6666666666666667,1.5333333333333334
396,Jérémy Doku,Man City,5.0,0.0,0.0,3.0,0.0,1.6666666666666667,0.0,5.0,1.0,1.0,2.0,1.0,1.6666666666666667,3.0,1.6666666666666667,1.0,0.0,2.0,4.333333333333333,0.0,1.0,1.0,6.0,3.0,1.0,6.0,1.0,4.333333333333333,13.0,2.0,1.0,3.0,2.0,4.333333333333333,1.0,0.0,1.0,1.0,False,84.99999999999999,2.2368421052631575,31,84.99999999999999,2.741935483870967,6.5,Midfielder,,1.6666666666666665,1.6
124,Joelinton Cássio Apolinário de Lira,Newcastle,1.0,2.0,2.6666666666666665,3.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,4.333333333333333,2.6666666666666665,0.0,10.0,2.6666666666666665,5.0,4.333333333333333,0.0,13.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,4.333333333333333,2.0,1.0,0.0,2.0,10.0,2.0,2.0,False,97.99999999999999,2.578947368421052,30,98.0,3.2666666666666666,6.0,Midfielder,,1.6666666666666665,1.9333333333333331
385,Matheus Nunes,Man City,1.0,0.0,2.0,2.0,2.0,,2.0,0.0,0.0,5.0,0.0,0.0,,6.0,,7.0,0.0,2.0,,5.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,,1.0,4.0,0.0,0.0,0.0,,8.0,1.0,2.0,8.0,False,69.0,2.15625,21,69.0,3.2857142857142856,5.5,Defender,10.0,1.663157894736842,1.663157894736842
54,David Brooks,Bournemouth,0.0,1.0,1.0,7.0,0.0,2.3333333333333335,0.0,1.0,3.0,1.0,1.0,1.0,2.3333333333333335,5.0,0.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.3333333333333333,1.0,2.3333333333333335,0.0,1.0,3.0,1.3333333333333333,1.0,2.0,1.0,0.0,False,52.0,1.368421052631579,30,52.00000000000001,1.7333333333333336,5.0,Midfielder,,1.6333333333333335,1.8
89,Jacob Ramsey,Aston Villa,0.0,6.0,0.0,3.0,2.3333333333333335,1.0,1.0,2.0,0.0,1.0,1.0,2.3333333333333335,2.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,5.0,0.0,2.3333333333333335,1.0,0.0,False,61.00000000000001,1.605263157894737,27,61.00000000000001,2.2592592592592595,5.5,Midfielder,,1.6333333333333335,2.2666666666666666
351,Rodrigo Martins Gomes,Wolves,0.0,0.0,0.0,2.0,2.3333333333333335,1.0,1.0,3.0,2.3333333333333335,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.3333333333333335,1.0,0.0,3.0,False,42.00000000000001,1.105263157894737,27,42.00000000000001,1.5555555555555558,4.5,Defender,10.0,1.6298245614035087,1.129824561403509
415,Trevoh Chalobah,Chelsea,0.0,,1.0,6.0,,,2.0,2.0,2.4,,8.0,3.0,0.0,3.0,6.0,9.0,2.0,,,1.0,2.0,,,1.0,0.0,2.4,2.4,0.0,0.0,2.0,0.0,0.0,0.0,9.0,,,8.0,3.0,False,75.2,2.685714285714286,20,75.2,3.7600000000000002,5.0,Defender,10.0,1.6031578947368421,1.663157894736842
190,Emile Smith Rowe,Fulham,2.0,2.0,0.0,3.6666666666666665,2.0,1.0,1.0,1.0,2.0,1.0,6.0,3.6666666666666665,2.0,1.0,1.0,7.0,9.0,2.0,11.0,0.0,0.0,7.0,2.0,3.0,5.0,1.0,7.0,3.0,7.0,3.0,3.6666666666666665,1.0,1.0,1.0,2.0,1.0,0.0,8.0,False,114.0,3.0,34,114.0,3.3529411764705883,6.0,Midfielder,,1.5666666666666667,1.9333333333333331
160,Jack Hinshelwood,Brighton,2.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.3333333333333333,2.0,0.0,0.0,1.0,4.0,2.0,1.3333333333333333,2.0,0.0,1.3333333333333333,5.0,1.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,3.3333333333333335,6.0,3.3333333333333335,15.0,3.0,2.0,0.0,3.3333333333333335,2.0,False,89.0,2.3421052631578947,28,88.99999999999999,3.178571428571428,5.5,Midfielder,,1.5333333333333334,1.6
127,Joe Willock,Newcastle,1.0,1.0,1.3333333333333333,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3333333333333333,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0,1.3333333333333333,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,2.0,1.0,0.0,1.0,2.0,1.0,1.0,False,45.0,1.1842105263157894,32,45.0,1.40625,5.0,Midfielder,,1.5333333333333332,1.0666666666666667
462,Adam Wharton,Crystal Palace,2.0,3.0,0.0,1.3333333333333333,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,3.0,0.0,5.0,2.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,1.3333333333333333,5.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,False,44.0,1.1578947368421053,23,44.00000000000001,1.9130434782608698,5.0,Midfielder,,1.5333333333333332,1.2666666666666666
319,Emerson Palmieri dos Santos,West Ham,2.3333333333333335,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.3333333333333335,0.0,3.6666666666666665,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.6666666666666665,2.0,2.3333333333333335,1.0,1.0,0.0,1.0,0.0,10.0,1.0,6.0,6.0,0.0,5.0,9.0,3.6666666666666665,False,76.0,2.0,28,76.00000000000001,2.714285714285715,4.5,Defender,10.0,1.5298245614035089,1.7298245614035088
213,Djed Spence,Spurs,1.6666666666666667,1.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,9.0,1.6666666666666667,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,-2.0,1.0,1.6666666666666667,1.0,1.0,False,51.0,1.3421052631578947,24,51.0,2.125,4.5,Defender,10.0,1.5298245614035089,1.3964912280701753
648,Michael Keane,Everton,5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.333333333333333,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,1.0,0.25,0.0,9.0,6.0,0.0,6.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.25,0.0,False,47.75,1.256578947368421,15,47.75,3.183333333333333,4.5,Defender,10.0,1.5298245614035086,1.5298245614035086
78,Pau Torres,Aston Villa,0.0,0.0,1.0,0.0,1.0,6.0,1.5,0.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.5,2.0,7.0,1.0,0.0,0.0,False,52.5,1.381578947368421,24,52.5,2.1875,4.5,Defender,10.0,1.513157894736842,0.6631578947368422
195,Sander Berge,Fulham,2.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.6666666666666667,2.0,0.0,3.0,2.0,2.0,1.6666666666666667,1.0,,1.0,2.0,1.6666666666666667,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,False,53.0,1.4324324324324325,32,53.0,1.65625,5.0,Midfielder,,1.5,1.4
329,James Ward-Prowse,West Ham,4.5,,,1.0,0.0,1.0,2.0,1.0,4.5,1.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,,1.5,-1.0,4.5,,4.0,3.0,,,,0.0,0.0,,0.0,,,1.5,False,39.0,1.3928571428571428,19,39.0,2.0526315789473686,6.0,Midfielder,,1.5,1.1
574,Joshua Zirkzee,Man Utd,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,8.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,False,64.0,1.6842105263157894,32,64.0,2.0,6.0,Forward,,1.5,1.2
143,Lewis Dunk,Brighton,0.0,6.0,0.0,0.0,1.0,-1.0,0.0,2.0,2.0,2.3333333333333335,1.0,6.0,-3.0,2.0,1.0,0.0,2.3333333333333335,2.0,5.0,2.3333333333333335,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,6.0,0.0,0.6666666666666666,2.0,False,44.0,1.1578947368421053,22,43.99999999999999,1.9999999999999998,4.5,Defender,10.0,1.4964912280701754,1.663157894736842
323,Ollie Scarles,West Ham,0.6666666666666666,,,0.0,1.0,0.0,7.0,1.0,0.6666666666666666,2.0,3.5,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,,3.5,1.0,0.6666666666666666,,1.0,1.0,,,1.0,0.0,,0.0,,0.0,0.0,3.5,False,32.5,1.1206896551724137,18,32.5,1.8055555555555556,4.5,Defender,10.0,1.4964912280701752,0.5964912280701754
55,Ryan Christie,Bournemouth,1.0,1.0,2.0,0.0,2.0,5.666666666666667,0.0,0.0,3.0,0.0,2.0,3.0,5.666666666666667,3.0,2.0,7.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,5.666666666666667,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,False,76.0,2.0,30,76.0,2.533333333333333,5.0,Midfielder,,1.4666666666666668,1.2
573,Rasmus Højlund,Man Utd,1.0,1.0,1.3333333333333333,1.0,5.0,0.0,1.3333333333333333,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.6666666666666665,2.6666666666666665,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,1.3333333333333333,2.0,8.0,0.0,2.6666666666666665,8.0,0.0,False,78.0,2.0526315789473686,33,78.0,2.3636363636363638,6.5,Forward,,1.4666666666666666,1.8666666666666665
493,Nicolás Domínguez,Nott'm Forest,1.0,1.0,3.0,2.0,1.0,1.6666666666666667,1.0,2.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.6666666666666667,1.0,1.0,2.0,1.0,1.0,False,54.0,1.4210526315789473,32,54.0,1.6875,5.0,Midfielder,,1.4666666666666666,1.6
214,Destiny Udogie,Spurs,0.3333333333333333,6.0,1.0,0.0,0.0,1.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.3333333333333333,2.0,5.0,1.6666666666666667,2.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,2.0,6.0,False,43.00000000000001,1.1315789473684212,24,43.0,1.7916666666666667,4.5,Defender,10.0,1.4631578947368418,1.7298245614035086
92,Ross Barkley,Aston Villa,1.0,0.0,9.0,0.0,0.6666666666666666,1.0,2.75,0.0,0.0,0.0,5.0,0.6666666666666666,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.75,0.0,0.0,1.0,0.0,1.0,2.75,1.0,1.0,0.6666666666666666,0.0,1.0,False,42.25,1.111842105263158,22,42.25,1.9204545454545454,5.0,Midfielder,,1.4416666666666667,2.1333333333333333
587,Benjamin White,Arsenal,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,2.75,2.75,0.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.75,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,False,53.25,1.4013157894736843,18,53.25,2.9583333333333335,5.5,Defender,10.0,1.438157894736842,0.4631578947368421
225,Rodrigo Bentancur,Spurs,3.3333333333333335,0.0,1.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.3333333333333335,0.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.3333333333333335,2.0,0.0,False,49.00000000000001,1.2894736842105265,25,49.00000000000001,1.9600000000000002,5.5,Midfielder,,1.4333333333333333,1.2666666666666668
529,Yehor Yarmoliuk,Brentford,2.0,0.0,1.3333333333333333,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.3333333333333333,0.0,2.0,0.3333333333333333,2.0,1.0,0.0,1.0,0.3333333333333333,2.0,0.0,2.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,2.0,1.0,0.0,1.0,0.0,0.0,False,43.0,1.131578947368421,30,43.00000000000001,1.4333333333333336,5.0,Midfielder,,1.4333333333333331,1.4666666666666666
212,Radu Drăgușin,Spurs,0.6666666666666666,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.6666666666666666,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,False,24.000000000000004,0.6315789473684211,16,24.0,1.5,4.5,Defender,10.0,1.4298245614035088,1.5964912280701755
187,Kenny Tete,Fulham,0.0,0.0,0.0,0.6666666666666666,2.0,1.0,0.0,5.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,1.3333333333333333,0.0,0.0,6.0,1.0,6.0,1.3333333333333333,0.0,2.0,1.0,1.0,1.3333333333333333,0.0,2.0,5.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,49.0,1.2894736842105263,24,49.0,2.0416666666666665,4.5,Defender,10.0,1.4298245614035086,0.7964912280701755
104,Martin Dúbravka,Newcastle,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,44.0,1.1578947368421053,13,44.0,3.3846153846153846,4.0,Goalkeeper,,1.4,2.6
161,Matt O'Riley,Brighton,0.0,,8.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.3333333333333335,4.0,2.3333333333333335,6.0,1.0,0.0,0.0,2.3333333333333335,,False,50.00000000000001,1.388888888888889,22,50.0,2.272727272727273,5.5,Midfielder,,1.4,1.8
95,Boubacar Kamara,Aston Villa,2.0,1.0,0.0,3.0,0.3333333333333333,3.0,1.5,1.0,2.0,0.0,1.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.5,2.0,0.0,2.0,3.0,2.0,1.5,0.0,10.0,0.3333333333333333,1.0,2.0,False,56.50000000000001,1.4868421052631582,28,56.5,2.017857142857143,5.0,Midfielder,,1.3833333333333333,1.2666666666666666
192,Andreas Hoelgebaum Pereira,Fulham,2.0,1.0,2.0,0.6666666666666666,2.0,0.0,2.0,1.0,3.0,0.0,3.0,0.6666666666666666,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,6.0,3.0,6.0,0.6666666666666666,6.0,0.0,0.0,0.0,5.0,6.0,1.0,False,81.0,2.1315789473684212,32,81.0,2.53125,5.5,Midfielder,,1.3666666666666667,1.5333333333333334
56,Lewis Cook,Bournemouth,1.0,2.0,2.0,1.0,2.0,1.6666666666666667,2.0,1.0,2.0,-1.0,2.0,2.0,1.6666666666666667,3.0,1.0,1.0,5.333333333333333,5.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,7.0,1.0,5.333333333333333,2.0,1.6666666666666667,1.0,2.0,2.0,5.333333333333333,3.0,2.0,2.0,1.0,False,81.99999999999999,2.157894736842105,37,81.99999999999999,2.216216216216216,5.0,Midfielder,,1.3666666666666667,1.6
9,Conor Bradley,Liverpool,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,False,41.0,1.0789473684210527,19,41.0,2.1578947368421053,5.0,Defender,10.0,1.3631578947368421,0.8631578947368421
150,Adam Webster,Brighton,2.0,1.0,0.0,0.0,1.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,5.0,6.0,0.0,0.0,4.0,0.0,False,39.0,1.0263157894736843,14,39.0,2.7857142857142856,4.5,Defender,10.0,1.3631578947368421,1.063157894736842
353,Toti Gomes,Wolves,0.0,6.0,2.0,0.0,,0.0,1.0,,,2.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,1.0,9.0,6.0,1.0,0.0,2.0,1.0,2.0,1.0,-1.0,7.0,1.0,0.0,0.0,1.0,,0.0,,0.0,1.0,,False,55.0,1.71875,20,55.0,2.75,4.5,Defender,10.0,1.3631578947368421,1.8631578947368421
583,Riccardo Calafiori,Arsenal,1.0,0.6666666666666666,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,7.0,0.0,9.0,1.0,0.0,0.0,0.6666666666666666,4.0,False,38.74999999999999,1.019736842105263,20,38.74999999999999,1.9374999999999996,5.5,Defender,10.0,1.3548245614035086,2.196491228070175
586,Myles Lewis-Skelly,Arsenal,1.0,1.0,1.0,0.0,7.0,0.0,-2.0,0.0,1.0,1.75,1.75,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.75,1.0,1.0,0.0,3.0,0.0,3.0,-2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,False,36.25,0.9539473684210527,24,36.25,1.5104166666666667,5.5,Defender,10.0,1.338157894736842,2.263157894736842
450,Chris Richards,Crystal Palace,2.0,2.0,1.0,2.6666666666666665,6.0,0.0,0.0,-2.0,-2.0,1.0,0.0,0.0,6.0,2.3333333333333335,7.0,0.0,2.3333333333333335,0.0,0.0,6.0,5.0,2.3333333333333335,2.0,0.0,0.0,2.6666666666666665,1.0,6.0,6.0,2.6666666666666665,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,False,72.0,1.894736842105263,25,72.0,2.88,4.5,Defender,10.0,1.3298245614035087,2.9964912280701754
387,John Stones,Man City,9.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,False,29.0,0.7631578947368421,10,29.0,2.9,5.5,Defender,10.0,1.3298245614035087,2.0631578947368423
460,Daichi Kamada,Crystal Palace,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,-1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,False,44.0,1.1578947368421053,35,44.0,1.2571428571428571,5.0,Midfielder,,1.3,1.4
567,Manuel Ugarte Ribeiro,Man Utd,0.0,2.0,,2.0,1.0,4.0,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,3.0,1.0,,1.0,0.0,8.0,1.0,1.0,0.0,4.0,,0.0,1.0,,,2.0,,False,40.0,1.3793103448275863,21,40.0,1.9047619047619047,5.0,Midfielder,,1.3,1.0
237,Richarlison de Andrade,Spurs,1.6666666666666667,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,5.0,1.0,1.6666666666666667,0.0,1.0,False,35.0,0.9210526315789473,17,35.0,2.0588235294117645,6.5,Forward,,1.3,0.7333333333333334
452,Nathaniel Clyne,Crystal Palace,2.0,0.0,1.0,0.3333333333333333,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,2.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,19.0,0.5,17,19.0,1.1176470588235294,4.0,Defender,10.0,1.2964912280701755,1.129824561403509
182,Joachim Andersen,Fulham,0.0,2.0,1.0,0.3333333333333333,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,-1.0,2.6666666666666665,2.0,1.0,7.0,1.0,1.0,2.6666666666666665,0.0,,1.0,1.0,2.6666666666666665,6.0,2.0,8.0,0.3333333333333333,0.0,0.0,-2.0,0.0,0.0,2.0,2.0,False,51.0,1.3783783783783783,27,51.0,1.8888888888888888,4.5,Defender,10.0,1.2964912280701755,1.329824561403509
228,Wilson Odobert,Spurs,0.3333333333333333,0.0,2.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.3333333333333333,1.0,0.0,2.0,0.3333333333333333,2.0,3.0,False,34.0,0.8947368421052632,20,34.0,1.7,5.5,Midfielder,,1.2666666666666668,2.466666666666667
211,Ben Davies,Spurs,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,False,28.0,0.7368421052631579,17,28.0,1.6470588235294117,4.5,Defender,10.0,1.263157894736842,1.8631578947368421
